,author,title,chapter_counter,scene_id,annotation,speaker,loudness,sound_event,verb_noun_lemmas
894,"Fontane, Theodor",Effi Briest,29,142,character_sound,unspecified,3,um seinem Chef von allem Vorgefallenen Meldung zu machen,"Chef, Vorgefallen, Meldung, machen"
895,"Fontane, Theodor",Effi Briest,29,143,character_sound,Gieshübler,3,Von Ihnen sprach er nicht allzu viel,sprechen
896,"Fontane, Theodor",Effi Briest,29,143,character_sound,Gieshübler,3,und zuletzt brach der kleine Mann in Thränen aus,"brechen, klein, Mann, Thrän"
897,"Fontane, Theodor",Effi Briest,29,143,character_sound,Innstetten,4,klingelte er,klingelen
898,"Fontane, Theodor",Effi Briest,29,143,character_sound,Innstetten,3,Der gnädige Herr hatte ihr nicht nur alles gesagt,"gnädig, Herr, haben, sagen"
899,"Fontane, Theodor",Effi Briest,29,143,character_sound,Innstetten,3,sondern am Schlusse auch noch hinzugesetzt,"Schlusse, hinzusetzen"
900,"Fontane, Theodor",Effi Briest,29,144,character_sound,Mann,4,"Der Portier unten hatte nämlich, so ziemlich um dieselbe Zeit, wo dies spielte, Roswitha in seine kleine Stube hineingerufen","Portier, haben, Zeit, spielen, klein, Stube, hineingerufen"
901,"Fontane, Theodor",Effi Briest,29,145,character_sound,Mann,3,hatte sich doch nach dieser Ansprache so rasch wie möglich die Hintertreppe hinaufbegeben,"haben, Ansprache, Hintertreppe, hinaufbegeben"
902,"Fontane, Theodor",Effi Briest,29,145,character_sound,Johanna,3,und sagte mit gut erkünstelter Ruhe,"sagen, erkünstelt, Ruhe"
903,"Fontane, Theodor",Effi Briest,29,145,character_sound,Roswitha,3,sagte Roswitha,sagen
904,"Fontane, Theodor",Effi Briest,29,145,character_sound,Johanna,2,und las nun halblaut eine mit einem dicken Tintenstrich markierte Stelle,"lesen, dick, Tintenstrich, markiert, Stelle"
905,"Fontane, Theodor",Effi Briest,29,145,character_sound,Johanna,3,sagte Johanna,sagen
906,"Fontane, Theodor",Effi Briest,29,145,character_sound,Roswitha,3,sagte Roswitha,sagen
907,"Fontane, Theodor",Effi Briest,29,145,character_sound,Johanna,3,und mir sagten,sagen
908,"Fontane, Theodor",Effi Briest,29,145,character_sound,Roswitha,3,und sagen,sagen
909,"Fontane, Theodor",Effi Briest,29,145,character_sound,Innstetten,3,der gnäd'ge Herr hat es mir eben gesagt,"Herr, haben, sagen"
910,"Fontane, Theodor",Effi Briest,29,145,character_sound,Johanna,4,Johanna schlug eine krampfhafte Lache auf,"schlagen, krampfhaft, Lache"
911,"Fontane, Theodor",Effi Briest,30,146,ambient_sound,ambient,3,in dem kleinen Garten zwitscherten die Vögel,"klein, Garten, zwitscherten, Vogel"
912,"Fontane, Theodor",Effi Briest,30,146,character_sound,unspecified,3,Nur dann und wann wurden ein paar Worte gewechselt,"werden, Wort, wechseln"
913,"Fontane, Theodor",Effi Briest,30,146,character_sound,Effi,3,sagte Effi,sagen
914,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,"Effi fühlte sich durch den Ton, in dem dies gesagt wurde","fühlen, Ton, sagen, werden"
915,"Fontane, Theodor",Effi Briest,30,146,character_sound,Effi,3,sagte Effi,sagen
916,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,Ich hab's ihm auch schon gesagt,"hab's, sagen"
917,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,Und während sie noch so sprach,sprechen
918,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,sagte die Zwicker,"sagen, Zwicker"
919,"Fontane, Theodor",Effi Briest,30,146,character_sound,Effi,3,Ich wollte sagen,"wollen, sagen"
920,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,sagte die Geheimrätin spitz und ablehnend,"sagen, Geheimrätin"
921,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,sagte die Zwicker,"sagen, Zwicker"
922,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,Ich kann Ihnen nur sagen,"können, sagen"
923,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,3,fuhr die Zwicker fort,"fahren, Zwicker"
924,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrat Zwicker,3,und schon Zwicker sagte mir noch in seinen letzten Tagen,"sagen, letzter, Tag"
925,"Fontane, Theodor",Effi Briest,30,146,character_sound,Geheimrätin Zwicker,4,und lachte über die Preisermäßigung von Shampooing,"lachen, Preisermäßigung"
926,"Fontane, Theodor",Effi Briest,30,146,character_sound,Effi,0,gab aber weiter keine Antwort,"geben, Antwort"
927,"Fontane, Theodor",Effi Briest,30,146,character_sound,Effi,3,und bat nur,bitten
928,"Fontane, Theodor",Effi Briest,30,146,character_sound,Effi,3,sagte sie,sagen
929,"Fontane, Theodor",Effi Briest,31,147,ambient_sound,ambient,0,und sah auf die stille Straße hinaus,"sehen, still, Straße"
930,"Fontane, Theodor",Effi Briest,31,147,character_sound,Effi,3,Endlich sagte sie,sagen
931,"Fontane, Theodor",Effi Briest,31,147,character_sound,Effi,3,brach sie zuletzt in ein heftiges Schluchzen und Weinen aus,"brechen, heftig, Schluchzen, Wei"
932,"Fontane, Theodor",Effi Briest,31,148,ambient_sound,ambient,4,Nach einer halben Stunde klopfte es,"halb, Stunde, klopfen"
933,"Fontane, Theodor",Effi Briest,31,148,character_sound,Effi,3,sagte Effi,sagen
934,"Fontane, Theodor",Effi Briest,31,148,character_sound,Effi,3,Darf ich Sie bitten,"dürfen, bitten"
935,"Fontane, Theodor",Effi Briest,31,148,character_sound,Effi,3,sagte Effi,sagen
936,"Fontane, Theodor",Effi Briest,31,148,character_sound,Afra,3,und meldete,melden
937,"Fontane, Theodor",Effi Briest,31,148,character_sound,Effi,3,sagte Effi,sagen
938,"Fontane, Theodor",Effi Briest,31,non-scene,character_sound,Effi,3,so hatte Effi versichert,"haben, versichern"
939,"Fontane, Theodor",Effi Briest,31,non-scene,character_sound,Geheimrätin Zwicker,3,Die Zwicker bestätigte das,"Zwicker, bestätigen"
940,"Fontane, Theodor",Effi Briest,31,non-scene,character_sound,Effi,3,und ließ sich fest versprechen,"lassen, versprechen"
941,"Fontane, Theodor",Effi Briest,32,150,character_sound,Effi,3,sagte Effi,sagen
942,"Fontane, Theodor",Effi Briest,32,150,character_sound,Rummschüttel,3,und fuhr fort,fahren
943,"Fontane, Theodor",Effi Briest,32,150,character_sound,Rummschüttel,3,und beklage nur,beklagen
944,"Fontane, Theodor",Effi Briest,32,150,character_sound,Effi,0,Effi schwieg,schweigen
945,"Fontane, Theodor",Effi Briest,32,150,character_sound,Effi,3,Effi dankte ihm,danken
946,"Fontane, Theodor",Effi Briest,32,non-scene,character_sound,Rummschüttel,3,hatte Rummschüttel gesagt,"haben, sagen"
947,"Fontane, Theodor",Effi Briest,32,151,ambient_sound,ambient,2,wurde leise an ihre Thür geklopft,"werden, Thür, klopfen"
948,"Fontane, Theodor",Effi Briest,32,151,ambient_sound,ambient,3,und sagte,sagen
949,"Fontane, Theodor",Effi Briest,32,151,character_sound,Effi,3,und sagte,sagen
950,"Fontane, Theodor",Effi Briest,32,151,character_sound,Mann,3,der alte Kaiser habe gesagt,"alt, Kaiser, haben, sagen"
951,"Fontane, Theodor",Effi Briest,32,151,character_sound,Effi,3,und sagte,sagen
952,"Fontane, Theodor",Effi Briest,32,151,character_sound,Roswitha,3,was Du da sagst,sagen
953,"Fontane, Theodor",Effi Briest,32,151,character_sound,Effi,3,Aber ich muß Dich doch fragen,"müssen, fragen"
954,"Fontane, Theodor",Effi Briest,32,151,character_sound,Gieshübler,3,und wie er dann sagte,sagen
955,"Fontane, Theodor",Effi Briest,32,151,character_sound,Effi,3,bis Effi wieder sagte,sagen
956,"Fontane, Theodor",Effi Briest,32,non-scene,character_sound,Effi,3,"und Effi mit einem, » ach Roswitha, mich ängstigt es wieder... « ihren Satz begann","Effi, ängstigen, Satz, beginnen"
957,"Fontane, Theodor",Effi Briest,32,non-scene,character_sound,Roswitha,3,dann wußte die treue Seele jedesmal gut zu antworten,"wissen, treu, Seele, antworten"
958,"Fontane, Theodor",Effi Briest,32,152,character_sound,Effi,4,sie spielte Chopin,spielen
959,"Fontane, Theodor",Effi Briest,32,152,character_sound,Effi,3,"sagte Effi , während sie das Pianino schloß","sagen, Pianino, schließen"
960,"Fontane, Theodor",Effi Briest,32,152,character_sound,Innstetten,3,Der Geheimrat hat es doch verboten,"Geheimrat, haben, verbieten"
961,"Fontane, Theodor",Effi Briest,32,152,ambient_sound,ambient,4,Er predigt ganz gut,predigen
962,"Fontane, Theodor",Effi Briest,32,152,ambient_sound,ambient,3,Er spricht immer so viel vom alten Testament,"sprechen, alt, Testament"
963,"Fontane, Theodor",Effi Briest,32,non-scene,character_sound,Effi,4,und wiewohl sie selber darüber lachte,lachen
964,"Fontane, Theodor",Effi Briest,32,153,character_sound,Effi,3,und bat diesen,bitten
965,"Fontane, Theodor",Effi Briest,32,153,character_sound,Mann,2,und vor sich hin sagte,sagen
966,"Fontane, Theodor",Effi Briest,32,154,character_sound,Effi,3,Und nun erzählte sie von der Begegnung in dem Pferdebahnwagen,"erzählen, Begegnung, Pferdebahnwag"
967,"Fontane, Theodor",Effi Briest,32,154,character_sound,Effi,3,Dann mußte Effi erzählen,"müssen, erzählen"
968,"Fontane, Theodor",Effi Briest,32,154,character_sound,Roswitha,3,sagte Roswitha,sagen
969,"Fontane, Theodor",Effi Briest,32,154,character_sound,Effi,3,sagte Effi,sagen
970,"Fontane, Theodor",Effi Briest,32,154,character_sound,Frauen,1,Damit brach das Gespräch ab,"brechen, Gespräch"
971,"Fontane, Theodor",Effi Briest,32,156,character_sound,Frau,3,sagte sie,sagen
972,"Fontane, Theodor",Effi Briest,32,156,character_sound,Effi,3,Endlich sagte sie,sagen
973,"Fontane, Theodor",Effi Briest,32,156,character_sound,Effi,3,Und nun schilderte Effi mit großer Lebendigkeit die Begegnung,"schildern, groß, Lebendigkeit, Begegnung"
974,"Fontane, Theodor",Effi Briest,32,156,character_sound,Frau,3,wiederholte die Ministerin Effi's Worte,"wiederholen, Ministerin, Effi's, Wort"
975,"Fontane, Theodor",Effi Briest,32,156,character_sound,Effi,3,Effi drückte noch einmal ihre Zustimmung aus,"drücken, Zustimmung"
976,"Fontane, Theodor",Effi Briest,32,156,character_sound,Frau,3,während die Ministerin fortfuhr,"Ministerin, fortfuhr"
977,"Fontane, Theodor",Effi Briest,32,156,character_sound,Frau,3,Ich wollte nur das Thun Ihres Herrn Gemahls erklären,"wollen, Thun, Herr, erklären"
978,"Fontane, Theodor",Effi Briest,32,156,character_sound,Frau,3,und wollte zugleich die Schwierigkeiten andeuten,"wollen, Schwierigkeit, andeuen"
979,"Fontane, Theodor",Effi Briest,33,157,character_sound,Frauen,3,wo sie mit Roswitha von allem Möglichen sprach,"Möglich, sprechen"
980,"Fontane, Theodor",Effi Briest,33,157,character_sound,Effi,3,von allem Möglichen sprach sie,"Möglich, sprechen"
981,"Fontane, Theodor",Effi Briest,33,158,ambient_sound,ambient,4,Endlich wurde geklingelt,"werden, klingeln"
982,"Fontane, Theodor",Effi Briest,33,158,character_sound,Roswitha,0,sprach aber sonst kein Wort,"sprechen, Wort"
983,"Fontane, Theodor",Effi Briest,33,158,character_sound,Roswitha,2,"und ganz leise, wie wenn ein Kranker im Hause wäre, führte sie das Kind vom Korridor her erst in die Hinterstube","kranke, Haus, sein, führen, Kind, Korridor, Hinterstube"
984,"Fontane, Theodor",Effi Briest,33,158,character_sound,Roswitha,3,"Und unter diesen Worten, sie wollte nicht stören, ließ sie das Kind allein","Wort, wollen, stören, lassen, Kind"
985,"Fontane, Theodor",Effi Briest,33,159,character_sound,Roswitha,3,Roswitha hat mir davon erzählt,"haben, erzählen"
986,"Fontane, Theodor",Effi Briest,33,159,character_sound,Johanna,3,Sie sagte,sagen
987,"Fontane, Theodor",Effi Briest,33,159,character_sound,Innstetten,3,Aber Papa sagt,"Papa, sagen"
988,"Fontane, Theodor",Effi Briest,33,159,character_sound,Effi,4,Und sie zog die Klingel,"ziehen, Klingel"
989,"Fontane, Theodor",Effi Briest,33,160,character_sound,Effi,4,und verfiel in ein krampfhaftes Lachen,"krampfhaft, lachen"
990,"Fontane, Theodor",Effi Briest,33,160,character_sound,Effi,2,und sprach halblaut vor sich hin,sprechen
991,"Fontane, Theodor",Effi Briest,34,161,ambient_sound,ambient,4,als er gerufen wurde,"rufen, werden"
992,"Fontane, Theodor",Effi Briest,34,161,character_sound,Roswitha,3,und sagte,sagen
993,"Fontane, Theodor",Effi Briest,34,162,character_sound,Luise,3,Frau von Briest hatte den Brief ihrem Manne vorgelesen,"Frau, Briest, haben, Brief, Manne, vorgelesen"
994,"Fontane, Theodor",Effi Briest,34,162,character_sound,Briest,0,Briest schwieg,"Briest, schweigen"
995,"Fontane, Theodor",Effi Briest,34,162,character_sound,Briest,3,und trommelte mit dem Finger auf dem Theebrett,"trommeln, Finger, Theebrett"
996,"Fontane, Theodor",Effi Briest,34,162,character_sound,Briest,3,Daß ich trommle,trommle
997,"Fontane, Theodor",Effi Briest,34,162,character_sound,Briest,3,Ich kann Dir sagen,"können, sagen"
998,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,Effi,2,Das Hüsteln ließ nach,"hüsteln, lassen"
999,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,Effi,4,wo sie wieder lachen konnte,"lachen, können"
1000,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,mixed,3,wurde wenig gesprochen,"werden, sprechen"
1001,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,Briest,3,sagte Briest,"sagen, Briest"
1002,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,Effi,3,um ihnen einen guten Morgen zu bieten,"gut, Morgen, bieten"
1003,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,Effi,0,"Sie bildete statt dessen die Kunst aus, still und entzückt auf die Natur zu blicken","bilden, Kunst, entzücken, Natur, blicken"
1004,"Fontane, Theodor",Effi Briest,34,163,character_sound,Effi,3,und beständig darauf bezügliche Fragen stellte,"bezüglich, Frage, stellen"
1005,"Fontane, Theodor",Effi Briest,34,163,character_sound,Jahnke,3,sagte Jahnke,sagen
1006,"Fontane, Theodor",Effi Briest,34,163,character_sound,Effi,4,lachte Effi,lacht
1007,"Fontane, Theodor",Effi Briest,34,163,character_sound,Effi,3,und fragte nach seinen Enkeln,"fragen, Enkel"
1008,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,Effi,3,daß der vereinsamten jungen Frau die Plaudereien mit Niemeyer um vieles lieber waren,"vereinsamt, jung, Frau, Plaudereium, sein"
1009,"Fontane, Theodor",Effi Briest,34,non-scene,character_sound,Frau Niemeyer,3,und schlug jetzt vollends hohe Töne an,"schlagen, hoch, Ton"
1010,"Fontane, Theodor",Effi Briest,34,164,ambient_sound,ambient,4,Von fern her hörte man den Kuckuck,"hören, Kuckuck"
1011,"Fontane, Theodor",Effi Briest,34,164,ambient_sound,ambient,4,wie vielemale er rief,"vielemal, rufen"
1012,"Fontane, Theodor",Effi Briest,34,164,character_sound,Effi,3,und sagte,sagen
1013,"Fontane, Theodor",Effi Briest,34,164,ambient_sound,ambient,4,da ruft der Kuckuck,"rufen, Kuckuck"
1014,"Fontane, Theodor",Effi Briest,34,164,character_sound,Effi,3,Und als sie das so sagte,sagen
1015,"Fontane, Theodor",Effi Briest,34,164,character_sound,Niemeyer,3,und sagte,sagen
1016,"Fontane, Theodor",Effi Briest,35,non-scene,character_sound,Effi,3,hustete viel,husten
1017,"Fontane, Theodor",Effi Briest,35,non-scene,character_sound,Effi,3,nach denen Effi verlangte,verlangen
1018,"Fontane, Theodor",Effi Briest,35,165,character_sound,Briest,3,sagte der alte Briest,"sagen, alt, Briest"
1019,"Fontane, Theodor",Effi Briest,35,166,character_sound,Luise,3,und fand sofort seiner Frau Zustimmung,"finden, Frau, Zustimmung"
1020,"Fontane, Theodor",Effi Briest,35,non-scene,character_sound,Arzt,3,"und Wiesike , so viel er sich von Italien versprochen hatte, sagte","Wiesike, versprechen, haben, sagen"
1021,"Fontane, Theodor",Effi Briest,35,non-scene,character_sound,Effi,3,Und was Frau Effi da gesagt hat von Schaffner und Kellner,"Frau, sagen, haben"
1022,"Fontane, Theodor",Effi Briest,35,167,character_sound,Luise,3,sagte Frau von Briest,"sagen, Frau, Briest"
1023,"Fontane, Theodor",Effi Briest,35,167,character_sound,Effi,3,sagte sie,sagen
1024,"Fontane, Theodor",Effi Briest,35,167,character_sound,Effi,4,lachte Effi,lacht
1025,"Fontane, Theodor",Effi Briest,35,167,character_sound,Roswitha,3,sagte Roswitha,sagen
1026,"Fontane, Theodor",Effi Briest,35,168,character_sound,Innstetten,4,und er klingelte,klingelen
1027,"Fontane, Theodor",Effi Briest,35,169,character_sound,Johanna,3,und meldete,melden
1028,"Fontane, Theodor",Effi Briest,35,169,character_sound,Annie,3,Anniechen hat uns schon voriges Jahr gesagt,"anniechen, haben, vorig, Jahr, sagen"
1029,"Fontane, Theodor",Effi Briest,35,169,character_sound,Wüllersdorf,3,sagte Wüllersdorf,"sagen, Wüllersdorf"
1030,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,Effi,3,Roswitha wurde belobt,"werden, beloben"
1031,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,Briest,3,"und der alte Briest erging sich, seiner Frau gegenüber, in Worten der Anerkennung für Innstetten","alt, Briest, ergehen, Frau, Wort, Anerkennung, Innstett"
1032,"Fontane, Theodor",Effi Briest,36,non-scene,ambient_sound,ambient,2,Dabei klang ein leises Läuten zu ihr herüber,"klingen, leis, Läuten, Herüber"
1033,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,Effi,3,das sagte Effi jeden Tag,"sagen, Tag"
1034,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,Luise,3,und sagte,sagen
1035,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,Arzt,3,Als Wiesike Mentone vorschlug,vorschlagen
1036,"Fontane, Theodor",Effi Briest,36,non-scene,ambient_sound,ambient,4,und als Wiesike gerufen wurde,"Wiesike, rufen, werden"
1037,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,Arzt,3,und sagte,sagen
1038,"Fontane, Theodor",Effi Briest,36,170,character_sound,Arzt,3,Er hatte nur zu wahr gesprochen,"haben, sprechen"
1039,"Fontane, Theodor",Effi Briest,36,170,character_sound,Roswitha,3,und sagte zu Frau von Briest,"sagen, Frau, Briest"
1040,"Fontane, Theodor",Effi Briest,36,170,character_sound,Effi,2,sie spricht immer so still vor sich hin,sprechen
1041,"Fontane, Theodor",Effi Briest,36,170,character_sound,Luise,3,sagte Frau von Briest,"sagen, Frau, Briest"
1042,"Fontane, Theodor",Effi Briest,36,171,character_sound,Luise,3,und sagte,sagen
1043,"Fontane, Theodor",Effi Briest,36,171,character_sound,Roswitha,3,Roswitha sagt,sagen
1044,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,0,Effi schwieg eine Weile,"schweigen, Weile"
1045,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,3,Dann sagte sie,sagen
1046,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,3,daß sie Innstetten's Namen nannte,"Name, nennen"
1047,"Fontane, Theodor",Effi Briest,36,171,character_sound,Luise,3,nahm Frau von Briest das Wort,"nehmen, Frau, Briest, Wort"
1048,"Fontane, Theodor",Effi Briest,36,171,character_sound,Luise,3,weil Du davon sprachst,
1049,"Fontane, Theodor",Effi Briest,36,171,character_sound,Innstetten,3,da las mir Innstetten abends vor,"lesen, Innstett"
1050,"Fontane, Theodor",Effi Briest,36,171,character_sound,Luise,0,Frau von Briest schwieg,"Frau, Briest, schweigen"
1051,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,3,und sagte dann,sagen
1052,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,3,Und da ich nun mal von alten Zeiten und auch von Innstetten gesprochen habe,"alt, Zeit, Innstett, sprechen, haben"
1053,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,3,muß ich Dir doch noch etwas sagen,"müssen, sagen"
1054,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,3,Und da wollt ich Dir denn sagen,"wollen, sagen"
1055,"Fontane, Theodor",Effi Briest,36,171,character_sound,Effi,3,Und da sind Verwünschungen gegen ihn über meine Lippen gekommen,"sein, Verwünschung, Lippe, kommen"
1056,"Fontane, Theodor",Effi Briest,36,171,ambient_sound,ambient,0,und im Parke regte sich kein Blatt,"Park, regen, Blatt"
1057,"Fontane, Theodor",Effi Briest,36,171,ambient_sound,ambient,2,daß es wie ein feines Rieseln auf die Platanen niederfiel,"fein, Riesel, Platane"
1058,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,Effi,3,Das war Effi's letzte Bitte gewesen,"sein, letzter, Bitte, sein"
1059,"Fontane, Theodor",Effi Briest,36,non-scene,character_sound,mixed,3,Und es war ihr versprochen worden,"sein, versprechen, werden"
1060,"Fontane, Theodor",Effi Briest,36,172,character_sound,Briest,3,und der alte Briest sagte,"alt, Briest, sagen"
1061,"Fontane, Theodor",Effi Briest,36,172,character_sound,Luise,3,und ich kann Dir sagen,"können, sagen"
1062,"Fontane, Theodor",Effi Briest,36,172,character_sound,Briest,3,und Briest sagte ruhig,"Briest, sagen"
